609	25057	1
5623	10896	0
15722	9518	0
25302	14581	1
14300	14256	1
2172	8402	0
22043	11395	1
11755	19542	1
12882	16338	0
860	4532	0
4120	24909	0
11367	20397	0
27188	5404	0
7679	27134	1
18143	5382	0
26875	23846	0
7858	16413	1
19409	26020	1
18748	343	1
28300	25561	0
12594	10449	0
9800	8096	0
17750	28042	0
27729	20300	1
5696	14201	0
8053	7507	0
17953	20645	0
19786	13189	1
10505	13111	0
24510	4927	1
3064	25793	0
2590	16730	0
17275	10852	0
9216	8312	0
13329	12775	1
16605	9709	0
20620	9432	1
26707	9182	1
3750	9861	1
1483	25999	0
2903	17397	1
5441	21210	0
1948	3022	0
340	10368	1
19429	23045	1
27235	4087	1
28175	25542	0
25911	14505	1
4946	1681	0
16750	5738	0
27291	615	1
28174	15607	1
6079	23523	1
25323	23187	0
24734	20128	1
9559	2350	1
26174	16229	0
7993	15029	0
27540	16629	0
22126	18846	1
18300	5222	1
9862	10616	1
1407	17928	1
22181	16815	1
3751	8106	1
21960	17699	1
26697	16905	0
22279	11687	1
24557	15074	1
2638	17355	0
17461	22506	1
17440	2116	0
22907	21246	1
10951	21917	1
3157	25533	1
23267	16684	1
6401	12849	0
19086	7121	1
9539	20675	1
5916	17808	0
24016	7449	0
14849	18874	1
13369	11029	0
1508	23240	0
10970	27792	0
12974	28033	0
15319	23012	0
13268	3206	0
19297	20318	0
11231	3381	0
1554	8279	1
16603	24061	0
24734	12777	0
13423	8613	1
6067	1803	1
6259	19105	1
20449	25596	1
20452	4862	0
17054	18629	0
27304	23496	0
13825	8019	0
13998	6986	1
6558	8633	0
11831	19127	1
14437	2787	0
8434	18688	0
11831	14421	0
2385	11014	1
28167	23050	0
17275	23053	1
11001	9621	1
1293	4317	1
2952	615	1
1217	23583	1
21095	16139	1
25133	6211	1
13366	19262	1
21259	856	0
14524	647	0
22540	2337	0
7855	11933	1
22773	7407	0
24286	18944	0
3994	22174	1
24430	21727	1
27540	7323	0
20036	15465	0
19669	14335	0
7467	22870	1
3802	3107	1
3016	8695	0
24262	27871	0
28061	11498	1
23586	1853	1
15652	22258	0
23689	18061	0
4281	16905	0
18853	14429	1
9921	5678	0
2490	20499	1
6282	15853	0
21961	3358	0
13056	8109	0
2076	26651	1
27192	15428	0
23811	26060	1
17029	26629	0
27413	24689	1
19599	20072	0
5340	20176	0
13312	311	0
5759	974	0
15456	21532	0
26842	22870	1
10241	10640	1
18748	15219	1
1720	451	1
8699	27912	1
27223	10223	0
11664	23549	0
17800	27886	1
25391	24363	0
1381	17886	0
10597	14762	1
26484	23332	0
7019	27262	1
6012	5118	0
15884	18625	0
1524	4943	1
158	13874	1
4917	1097	0
16390	11202	0
6440	10311	1
14442	11251	1
6614	7714	0
10247	2304	0
18405	8868	1
22884	15823	0
2845	4927	1
13483	18977	1
25834	2002	1
835	21354	0
11572	13240	0
14876	13442	0
12137	8899	1
18145	4902	1
7019	24891	0
14416	27800	1
26080	1342	0
13804	26832	0
1980	24299	0
6501	2567	0
26314	17247	0
27812	22473	0
3001	10086	0
4655	23669	0
24081	4219	1
13171	28395	0
26697	6981	1
25523	3912	1
23803	23700	1
27324	23260	1
21633	18712	1
4388	11298	0
9309	21126	1
10785	17331	0
27999	7368	1
3194	10267	0
15874	25356	0
22256	1646	1
12451	9108	1
1821	13874	1
3958	13022	1
7453	27627	1
19582	2337	1
6755	27391	0
27942	883	0
11374	17375	1
4266	8671	1
11484	134	1
16882	24258	0
4993	922	0
19188	289	0
20183	1729	0
8444	20786	0
27182	13418	0
2629	14190	1
15956	1191	1
2324	23977	0
7260	25827	1
678	23220	0
4849	6470	1
18295	16157	1
5075	9118	0
9321	1599	0
1524	8281	1
827	2658	0
19289	16482	0
27717	13915	1
4434	3000	0
11664	11957	0
22323	4742	1
10794	16936	0
15065	8765	1
11706	27875	1
27647	1001	1
15527	2139	1
26827	22019	1
10058	24661	0
5166	24949	1
18295	5237	0
11327	23753	1
5828	9649	0
18858	26762	1
2464	10223	0
10999	19934	1
26251	4577	0
3691	12508	1
5357	5503	0
8437	1806	1
13246	25399	1
17510	22469	1
23630	23373	1
12491	19663	0
6700	14285	1
1068	841	1
19286	25681	1
1644	16504	0
17640	13493	0
477	2920	0
4769	820	0
8157	21742	1
7472	26159	1
27041	23875	1
4293	11082	1
5047	15465	1
4203	13915	1
8879	6537	1
24483	28102	0
4753	16102	0
477	7037	0
13076	27923	1
4183	16550	1
13686	2880	0
7740	19068	0
20267	26723	0
1483	22971	1
9431	8849	0
13145	17652	0
365	6185	0
15838	15338	1
15281	11816	0
9048	7353	0
9340	5383	0
1919	18290	0
6622	14584	1
1660	24327	1
11327	23646	1
6472	21309	0
15793	17299	1
12097	23496	1
22839	9011	0
18079	1676	1
13834	19765	0
17565	15137	0
7782	15309	0
19599	20071	1
3075	23953	1
12073	19191	0
1779	15321	0
17069	18413	0
22633	12855	0
240	15144	0
8053	26931	1
19810	23424	0
10791	24075	0
20629	4949	1
12128	16138	0
4993	10642	0
11176	4050	1
22021	2321	0
13003	11950	0
25866	12640	0
11154	10290	1
16224	22614	0
16340	3131	0
2180	18809	1
15865	15979	1
25907	19093	0
27980	18151	1
24484	12347	1
18321	10808	0
15432	26005	1
8489	7278	1
17831	16599	1
12128	25937	1
11954	20344	1
5953	23218	1
8011	23667	1
8795	12963	0
18110	22429	0
26451	25034	0
1611	24689	1
16483	1099	0
20151	23039	1
17092	26000	0
11514	22821	1
3417	1626	1
22377	2586	0
7685	556	0
10799	3651	0
26035	20806	1
14404	16077	0
14116	18638	0
16266	1236	1
374	4305	0
7188	8953	1
8262	17923	1
10277	7898	0
5102	8868	1
6949	16121	1
10973	22366	0
12067	26458	1
19357	13719	1
1278	15711	1
19717	3779	1
20362	1798	0
12491	15076	0
8302	17920	1
18236	21972	1
27305	28239	0
25677	5740	1
9929	26718	0
23675	12687	0
7610	28252	0
3936	27901	0
14528	23509	1
14660	10967	0
18831	14694	0
20506	16223	1
3133	16407	1
4333	6299	0
11611	8315	0
2324	4970	1
3667	19354	1
24484	21954	1
19380	12833	1
20452	6679	1
11112	27760	0
24868	594	0
9710	11098	1
4209	10009	0
9766	14804	1
7746	191	0
26519	4927	1
19353	15553	0
16950	3688	1
10575	8130	0
8511	7225	0
12628	2350	1
25063	22258	1
19639	19325	1
12720	15164	0
12491	24917	0
10505	8281	0
8053	18936	0
3539	4327	1
21219	20274	0
26922	24047	1
21392	20079	1
4423	23761	1
16984	4184	0
26878	25890	0
22570	1871	1
24048	16703	1
10664	3545	1
1901	27991	1
17492	10478	0
8823	13472	0
7329	25100	0
17472	8185	0
28334	26503	1
9743	13292	0
3182	9502	1
12038	18407	0
21856	4052	1
28254	16947	0
22578	17516	1
23981	11372	1
25354	13684	0
1061	23146	0
4944	8272	0
9311	4411	0
18410	10377	0
25749	21459	0
27235	308	0
24201	12476	1
12115	26890	0
1619	1687	0
27569	9244	0
10078	23548	0
20061	27344	0
27065	26700	0
15491	7434	1
5116	23344	1
10575	26354	1
911	10509	0
1362	28100	0
28057	23700	1
1779	17015	1
19539	24595	0
26398	12877	1
20977	7394	1
23541	19448	1
5306	11553	1
5075	1520	1
16709	9861	1
21380	12987	1
24138	21312	0
16124	514	0
25480	20627	1
2731	17668	1
5666	27444	1
18796	2444	0
645	24979	1
3775	19773	0
16289	6019	1
3878	14281	0
27888	18375	0
2467	976	1
18405	23201	1
2626	17482	1
26127	10477	0
26533	23078	1
10105	21267	0
25086	15119	1
2535	18134	0
7250	5764	0
11823	22258	1
26038	1992	0
26707	16119	0
14128	21052	0
12628	9026	0
8886	19150	0
11390	8697	1
18461	17891	0
5842	26906	0
7055	1001	1
11255	20765	1
8190	20280	0
12248	14069	0
27972	9696	0
12652	22258	1
3994	17926	1
23525	3962	0
22552	13310	0
3663	2004	1
18764	24197	0
1888	3790	0
6614	24571	0
8441	13030	0
11836	16114	0
22561	19262	1
9068	9960	1
19205	10975	0
7693	24047	0
19698	2146	1
19600	8724	0
26140	10747	1
25480	1072	1
13427	7008	1
15783	21147	0
5315	1028	0
10921	5387	1
26226	23761	1
19973	11691	1
23210	23431	1
12917	15540	0
10889	7008	1
2577	14037	0
19922	8440	0
27653	23631	0
18080	22824	1
7042	24405	0
15491	8810	1
20449	25036	1
16856	2650	1
1886	4107	1
23705	18693	1
25194	2682	0
25572	15607	1
11309	21057	1
3472	21337	0
1352	26017	1
22463	9673	0
7827	8333	1
26425	2017	0
17839	3568	0
835	2184	1
5943	5190	0
23106	9403	0
26567	28199	0
15850	7717	0
9350	14999	0
15226	20552	0
8778	20227	1
6941	20945	0
14047	17425	0
4091	15584	1
16548	11553	1
22065	15232	1
10799	16847	0
21526	24055	1
24125	23413	1
10570	8683	0
2143	11833	0
6683	1332	1
4167	6448	0
10370	22854	0
8878	9861	1
26941	21138	1
15251	188	0
11005	8815	1
4170	17728	0
4784	22109	1
1137	26005	1
20441	24047	1
11138	21008	1
15203	27417	0
3609	24575	1
26886	5928	1
10686	6531	0
25880	1034	0
6501	488	0
27774	21126	1
18199	24055	0
15080	1191	1
26827	22094	1
7186	20065	1
28334	22258	1
5219	24453	1
13425	26041	1
22778	16347	0
4389	21057	1
26679	17813	1
22561	26417	1
9973	16498	0
9800	7369	1
10899	8303	1
27823	6513	0
6180	3720	0
904	6114	1
9255	24282	0
21305	17233	0
7960	3938	0
18348	3772	0
6332	8351	0
21966	14924	0
27168	21393	1
12493	14398	1
24172	4437	0
6296	26150	0
19439	6818	1
14557	24184	0
7336	2844	0
13790	13638	0
1035	27346	0
25311	14959	1
1163	21279	0
19810	28196	0
9739	5926	1
11514	12469	0
4784	25280	0
10576	10178	1
11572	23866	0
9185	12734	0
2966	6818	1
22279	20048	1
28048	23045	1
1000	18116	0
372	19713	0
2750	26994	1
5795	4000	0
5189	8642	0
18719	1772	0
19810	9621	1
15319	4034	1
21382	24502	1
26861	20851	0
21660	12987	1
8552	21334	1
9559	6117	0
12809	4100	1
8235	8953	1
6467	6014	1
6369	10860	0
15858	28258	0
9041	58	0
26333	3378	0
9255	5609	1
13125	7955	1
25063	25596	1
365	17912	1
18691	598	0
9701	22591	1
16443	25782	0
9693	10679	1
12436	19277	0
12709	15784	1
2721	27133	0
19081	5527	1
1988	19425	0
27151	16659	0
5689	14494	1
26759	13280	1
13748	21842	1
4064	1931	1
2285	16016	0
15367	7012	0
20880	24545	0
22926	10995	0
25127	2561	1
5494	3224	0
14293	8684	0
20558	17711	0
187	23200	1
24143	27088	0
6501	9571	1
17733	23454	0
23359	24814	0
14156	28266	0
649	4210	0
18339	14063	1
14666	15462	1
5971	1446	0
4278	19442	1
7746	79	0
18254	25923	0
20563	16723	1
221	27673	1
3283	9102	1
9161	16849	0
20558	15853	1
20359	11555	1
24312	24873	1
7549	24237	1
477	2177	1
26484	7815	0
12881	28020	1
22686	17146	0
21355	18092	1
11859	5745	1
20452	15607	0
3019	4024	0
16831	21321	0
9559	10590	0
11514	9179	0
6370	27576	1
11831	24203	1
22866	23548	1
18853	25894	0
17212	2002	1
6892	691	1
2845	12051	1
12437	747	0
24429	4759	1
28094	18542	1
28134	19936	0
11255	11370	0
16589	21410	0
12192	1853	1
21166	14974	0
19104	3646	1
6501	26651	0
6711	10227	0
28319	16194	1
22044	244	0
26331	56	1
27963	24588	1
12491	5956	0
14666	3944	0
22315	17291	0
18840	7486	1
1449	17417	0
638	22019	1
8549	6594	1
22359	28095	1
27794	9380	0
14791	9272	0
19757	27086	0
18560	12335	1
27164	16438	0
25284	22197	1
26460	5040	1
14293	10515	0
16021	24367	0
15879	6493	0
21928	23858	0
9526	641	0
21375	24222	0
19668	27078	0
24897	22480	0
17959	25146	0
2050	25362	0
21148	15206	0
27456	2561	1
5221	28196	1
26655	23262	1
14487	1959	0
21375	4778	1
6324	9291	0
18295	10020	1
20561	9095	1
18831	11646	0
27007	19175	0
4369	7836	0
18697	6960	1
25848	10969	0
5823	7288	1
27298	11796	1
21182	24984	1
15246	4936	0
210	10402	0
20228	10467	0
20674	6551	0
12128	19316	0
16172	26432	1
14081	23801	0
21143	22959	0
14643	7771	1
26297	16333	0
14135	4330	1
11442	14444	0
11169	27428	1
27590	15700	0
15561	16995	0
8746	3660	1
10512	21126	1
10681	27587	0
18079	18958	0
2746	20345	0
15652	8850	0
421	21393	1
22420	19610	1
9590	3140	1
18481	9583	1
1957	13712	1
13007	24492	1
15561	3955	0
9813	15119	1
1407	25542	0
17153	26330	0
18320	3630	1
12449	4212	1
27171	21446	1
626	22398	1
17589	22750	1
5916	4614	0
25749	15717	0
16205	2640	0
10869	13915	1
73	9542	0
3963	9119	0
27235	7574	1
7061	21780	1
26787	13166	1
27708	6997	0
19783	3099	0
1086	12217	1
16856	17504	0
27922	19542	1
26123	18690	0
25091	1951	1
25834	10947	0
16456	10416	0
24734	13575	1
2387	26432	1
12623	15540	0
5828	3059	1
24201	8638	1
2774	2748	0
26035	12368	0
20563	6038	1
17487	13048	0
6857	2290	1
5728	13098	0
14411	12745	1
7827	3871	0
3931	16955	0
6067	12987	1
3357	10901	1
8053	13036	1
19976	25782	0
7740	11802	1
23794	2447	0
9338	23206	1
11115	20695	1
20333	6320	1
28359	5641	1
11892	21443	0
22021	5014	0
5221	25974	1
7269	5714	0
18295	23391	1
12981	7452	0
18405	12299	1
6400	1987	1
20978	21024	0
16518	19187	0
16415	13780	0
22207	19088	0
17959	16608	1
23019	15232	1
28300	8118	0
11505	25046	0
27699	6070	1
10970	22967	1
21070	2417	0
15416	23753	1
21487	20086	0
2908	14545	0
10794	6883	0
26848	25898	0
17259	19564	0
5696	18364	0
26143	11830	1
1101	9982	1
19355	6408	1
22729	10405	1
2969	12075	1
2939	18922	0
23586	7621	1
11743	12621	1
16365	21301	1
1682	25075	0
9130	23062	0
101	10711	1
28094	337	0
9292	9698	1
16951	3429	0
12491	16968	0
8251	19093	0
15703	14520	1
2332	21050	1
15377	992	0
6296	8582	0
2364	1036	1
12239	6818	1
13970	17322	1
24138	14604	1
7957	18708	0
9559	9680	0
6581	15575	1
26866	8247	0
11823	23753	1
18298	7407	0
8003	20129	0
19785	2113	1
20563	2533	1
14955	11992	0
19000	12987	1
18884	18730	0
14567	14446	1
17281	4135	0
25475	26432	1
17816	9621	1
5409	15691	0
14135	25612	0
209	19894	0
9636	13891	0
25896	20897	0
13388	26000	0
12882	17905	1
14649	24908	0
20095	17927	0
13512	8919	0
15964	6206	1
13112	15301	0
11868	17587	0
27082	11140	1
12067	4323	0
11936	14984	1
3715	13089	0
2385	24467	1
11551	25910	0
19704	15435	0
10925	24979	1
12339	16779	0
12864	13734	1
19582	3192	0
10859	11830	1
25108	8189	0
6280	16788	1
350	12386	1
1037	26400	0
27322	12606	0
3491	6089	1
15783	14681	0
15196	10375	0
17844	286	1
864	708	0
9359	6960	1
17896	20249	1
6248	9686	1
16258	24253	1
17839	20230	0
27041	24927	0
13999	18967	1
18079	987	0
14632	6810	1
24233	9045	1
1007	21941	1
2355	14723	1
27994	25457	1
282	15167	1
4032	25109	1
25108	21529	0
11805	5764	1
16630	22396	1
19582	6779	1
18509	17279	1
1253	1049	0
27065	2469	0
17170	17684	0
19822	15641	0
8740	5979	1
15090	12342	1
17717	23537	0
5140	397	0
16996	5774	1
27223	4340	1
25675	12780	1
25089	10267	0
21738	13256	0
15291	5915	0
15783	8106	0
4208	18301	0
415	27700	1
16415	19953	0
8391	2417	0
10771	528	0
15127	25213	1
4796	15823	1
10794	17812	1
22560	13127	1
24966	18690	0
25735	22898	0
20518	21868	1
15087	19057	0
21633	6517	1
15899	26568	1
4545	22380	1
23869	13129	0
6941	26486	0
3878	25924	0
1604	11469	1
27030	1987	0
21697	11636	0
7472	25973	0
7315	23155	1
11782	7110	0
13425	19400	1
20138	21190	1
22207	13636	0
10207	17516	1
20045	19211	1
7742	13986	1
8304	9764	0
12038	8012	0
22256	12352	1
4983	20848	1
7384	19473	0
8817	5002	0
14006	23063	1
9757	3644	1
3799	16929	0
4824	3593	0
13246	6972	0
2629	8085	1
19996	2280	0
27927	7263	0
5226	26011	1
11580	6641	1
2412	22996	0
1190	4804	0
18397	23706	1
11351	14106	0
5018	3092	0
19642	13454	1
26088	3728	1
23129	11091	0
22717	159	0
25189	27790	0
2196	14755	0
20171	14090	1
12823	1626	1
17281	8303	1
14032	15232	1
18200	23441	0
23247	26005	1
13703	16697	0
24201	492	1
4199	28395	1
10639	3851	0
9903	2723	0
11465	18565	1
22839	15036	1
26555	976	1
26804	5175	1
23924	4122	1
26192	17984	1
6509	22743	0
26105	20065	1
17440	24682	1
19832	13078	0
18692	3545	1
16173	19239	0
690	27474	0
24208	11603	0
23887	1990	0
28238	10733	0
9805	23765	1
23210	4107	0
24108	10863	1
20977	9320	1
24758	27452	0
26027	10276	0
12256	14462	1
8173	11410	0
16798	14317	0
2986	13127	1
27935	11370	1
1110	14943	0
19786	11312	0
20953	11117	1
19881	26343	0
15739	14229	0
9089	1309	1
4543	20836	1
9559	14413	1
16829	16793	0
13214	8523	0
9570	4970	1
4572	15100	1
13076	9956	1
8739	24203	1
22866	6590	0
7134	3430	0
3884	26656	0
3733	14857	1
14155	8534	1
14372	20203	1
19599	10318	0
13845	6117	1
5200	2578	0
18179	7084	0
19533	12028	0
23857	9855	0
15085	24239	1
12128	10245	0
10610	2871	0
16720	8599	0
18476	27425	1
14319	21057	1
7682	23753	1
21016	15575	0
24955	28033	0
4824	23683	0
11381	22288	0
8331	24623	0
1903	20315	0
26408	325	0
10734	7065	1
21375	2113	1
1407	13193	0
12510	18618	1
1858	53	0
3715	15979	0
8287	2587	0
17440	25418	0
9973	22453	1
19416	20203	1
6217	19540	1
13268	18783	0
25631	16698	1
510	8691	1
4018	10142	1
27030	16250	0
17041	17269	1
14920	1421	1
8626	2615	0
25106	16766	0
4705	17952	1
18927	8409	0
16750	27149	1
14155	5555	0
25135	19524	1
27339	21715	0
26653	14850	0
11492	24915	1
25911	20197	1
11525	6976	0
14306	15320	1
25173	5279	0
26213	12569	0
12081	26137	1
12692	19936	0
9082	19363	0
21855	15607	1
2629	7842	1
17996	16924	0
20441	26060	1
18320	1845	1
14234	2337	1
242	19057	0
27151	15808	1
18670	12295	0
16750	2422	0
1449	18117	0
7735	26741	1
4612	2046	0
18295	19405	0
21660	23580	0
3420	7458	0
11792	19960	0
700	9206	1
5403	15979	1
18482	25048	0
20510	2099	0
16910	15176	0
12534	2832	1
6464	2139	1
20597	25868	0
5221	6808	1
15147	17773	0
25110	24856	1
216	5051	0
11554	9400	1
3819	9473	0
17431	15400	0
16829	25296	0
11123	8782	0
12292	19851	0
15245	27638	0
19256	27713	1
8160	4927	1
2750	14462	0
9337	9054	0
22927	9494	0
2779	4584	0
6069	7100	0
14133	25647	1
19634	22145	1
18162	10579	1
18298	26453	1
14632	3162	1
18336	4	1
23766	23066	0
19148	15429	1
15564	24261	0
11836	23408	1
8262	8737	0
4068	25161	0
806	4211	1
17455	26149	1
24990	4793	1
27532	27563	0
25508	9235	0
6749	8281	1
22359	1233	1
24938	28106	1
5982	21156	1
4324	23154	1
24864	9356	1
26489	11395	1
15126	5066	1
14373	6131	1
21697	2502	0
20234	26515	1
27728	7655	1
14944	15095	1
25492	9451	0
12080	23099	0
26484	3969	1
9935	22290	0
23210	10414	1
2035	11791	1
10799	9430	1
5277	14328	1
2660	9356	1
20618	18005	0
17678	12213	1
17567	7829	1
27980	13307	0
794	27034	1
19822	7829	1
26649	800	0
2894	23460	1
19092	765	0
14764	17730	1
16441	23445	0
16022	14455	0
16124	14496	1
12554	15607	1
15011	18970	1
5719	1864	0
26973	18846	1
23483	9556	1
24371	27713	0
7577	8124	1
7919	8332	0
20717	25612	1
20449	7655	0
21223	6654	1
11371	177	0
15319	27163	1
14249	947	0
28334	2509	1
5319	9713	0
1082	15925	0
7672	9908	1
6057	10860	1
9510	12651	0
13246	27381	0
28334	10004	0
6431	21154	0
2750	26322	1
22936	18797	1
20087	22446	0
16949	18647	1
22083	15316	1
10973	1020	0
13615	4532	0
1564	5366	0
14917	20675	1
28134	13645	0
14083	23957	1
9926	22258	1
20373	20372	0
24138	21190	1
24483	1118	0
25864	1703	0
700	10879	1
8076	5900	0
23570	18976	0
12709	3102	0
20721	9096	1
20348	22398	1
24770	22531	0
8059	16685	0
14887	21235	0
13777	19773	0
26899	16136	1
18234	4301	0
27888	11283	0
11115	21321	1
12219	17632	1
14968	19291	1
18853	18899	1
19342	24886	1
16899	20473	1
19735	26625	0
14608	25663	0
17221	22469	1
1103	7028	0
20643	9525	0
18983	24088	1
14666	12175	1
4835	28211	0
3414	10538	0
21774	11702	1
17318	11781	0
15491	27011	0
16415	24221	1
9191	13986	1
18208	11258	1
1155	20071	1
8157	16608	1
444	9811	0
4354	14659	1
23838	134	1
21597	21057	1
14070	4617	0
19484	7463	1
11496	1537	1
2785	16585	1
1362	11317	1
18341	11184	1
25708	13898	1
18642	27196	1
17780	16132	0
3325	22469	1
21289	11119	0
2284	9773	0
11752	20219	0
26314	25876	1
1694	27690	1
20452	18423	0
1429	765	1
11664	3757	1
14894	21094	1
9189	7574	1
4488	17006	0
3878	21530	0
4849	26352	0
16530	2536	1
18983	11096	1
16605	976	1
10793	16500	1
12046	15017	1
12491	123	0
14300	11413	0
5825	11840	0
9619	14933	0
11496	23373	1
19639	8140	0
4794	3698	1
8152	2509	1
24083	7395	1
5098	6230	0
15112	28123	0
24143	11064	1
17099	301	1
26709	3484	0
11792	25666	1
16291	10713	1
10327	6083	0
19484	6933	0
8152	14900	1
26707	17004	1
8046	21134	0
340	14314	0
5357	4345	1
14411	21134	0
15172	8189	1
26240	1667	0
17590	9820	0
5439	3297	0
25029	22556	1
15127	18225	0
9190	5007	1
24734	26275	0
12850	5595	1
3773	19283	1
24738	19473	0
1993	25716	0
8635	21780	0
3891	28299	0
23644	8815	1
21030	18115	1
18454	12922	0
16583	26067	0
8772	11504	0
12491	10732	0
18341	7303	0
4832	24284	0
20049	23980	1
26570	3068	1
12248	26238	0
10297	16623	0
4510	27824	0
25707	23170	0
14441	23302	0
11013	9527	1
8644	20446	0
5075	18876	0
13626	18901	1
11649	2650	1
7090	2508	0
7269	17279	1
12491	20220	0
19551	19525	0
26035	9454	0
15948	19865	1
5381	17299	1
22305	22980	0
15210	10964	0
11574	7705	0
7472	12941	1
12198	23669	0
9485	10745	0
25536	9720	0
4593	28106	1
13376	21405	0
14918	24055	1
3709	21835	0
10785	9430	1
3994	13463	1
19178	20861	0
21959	17129	1
9297	7020	1
21086	730	0
22377	28136	1
23084	13202	0
16291	13027	1
4053	5266	0
17447	7896	1
12982	4575	0
16322	13957	0
1713	23765	1
4068	18432	0
20432	12362	0
23215	19719	0
23430	19872	1
22851	2203	0
23217	25751	0
22791	3232	1
11510	18285	1
5245	21927	0
7041	5216	0
25495	17704	0
3424	3843	0
5982	5040	1
4544	12955	1
1524	9952	0
21855	15193	0
13790	17622	0
27716	12020	0
14666	11207	1
22315	1715	0
12788	27870	0
18925	25408	0
26191	5467	1
27958	26718	1
18476	301	1
11260	1729	1
3690	1626	1
14849	20309	0
18300	15040	0
13246	2453	1
11764	4611	0
12080	25913	1
17949	5124	1
9901	24047	1
4396	4837	1
17606	10810	1
17281	14420	0
21182	15115	0
12510	23496	1
3194	24405	1
4907	20415	1
18295	23801	1
444	28350	1
18704	27628	1
19850	7804	0
8170	19715	1
19302	6077	1
8080	9369	0
21461	16590	0
8006	18093	1
9285	3012	0
5071	25477	1
11431	9120	1
15570	27134	0
4968	2650	1
20986	15979	1
2771	23700	1
8059	14882	0
5858	8402	1
23936	8715	0
11970	22337	0
9585	9941	0
12124	15596	0
25089	435	1
24208	18217	0
27164	14934	0
8331	4029	1
6401	2424	0
4170	12828	1
17051	20769	1
12917	26511	0
2573	25838	0
25768	14496	1
11416	26496	0
19685	10197	1
15297	17745	1
27267	23444	0
18482	10918	0
25918	22460	0
6249	3116	1
19021	3026	0
412	15272	0
26007	13111	0
11396	23034	0
3760	3169	1
20049	3902	0
22377	19064	0
13787	25827	0
6323	13695	0
10104	9623	1
12472	10564	0
22034	27790	1
7867	6109	0
26754	6890	0
5054	25344	1
7695	10023	0
9610	27454	1
219	15678	1
14635	10654	0
13145	9521	1
2236	19877	0
12451	7270	0
6127	7369	1
25010	20236	1
27443	16868	1
19752	21094	0
19290	25744	1
2013	9669	0
2774	22238	0
12125	8022	0
9342	1828	1
25359	3071	0
12452	24980	0
2121	6650	0
374	8815	0
8980	5819	0
25215	22807	0
17281	987	1
3738	26985	0
5842	9199	0
11038	25071	1
19685	5575	0
4272	6536	1
8958	4284	0
12207	13381	0
19982	2695	0
16351	28020	1
16096	15901	1
2412	10998	1
18318	10629	1
7765	19277	0
8471	14185	1
15362	20412	0
9189	13727	1
8414	17747	1
27235	9023	1
17491	4904	1
7312	9352	1
2126	21911	1
18759	17862	1
15159	27535	1
1455	14052	1
12047	9884	0
19594	19340	0
26152	23454	1
18764	18507	0
11625	292	0
10878	6311	1
6904	10642	1
19658	14778	0
9975	22019	1
14611	24638	0
22297	9182	1
19131	25256	1
2312	16400	1
9642	12170	1
10427	21367	1
10900	1674	1
16618	6366	1
25031	37	0
4824	25217	1
16291	18595	1
2570	22547	0
12080	2219	1
9642	14045	1
21042	16197	0
25513	28036	0
27503	18374	1
27251	28182	1
25911	2457	1
19660	479	0
20468	9807	0
3283	6240	0
14187	26372	1
21534	11801	1
28228	13639	1
5744	25575	1
25714	21737	1
28348	19763	1
19704	25650	1
15866	17163	1
5243	20769	1
18265	26511	0
9254	11230	0
8790	19542	1
21666	16805	0
7618	26084	1
135	21246	0
18256	16452	0
15725	10917	0
15437	7486	1
2834	13324	0
26408	1628	1
16850	28290	0
6048	18042	0
22034	2229	1
22826	1836	0
22578	28298	1
25572	14584	1
18403	9990	1
24150	13546	0
9376	6164	1
14600	4171	0
16750	20220	0
3357	28095	1
10158	5747	1
22416	24850	1
12291	6112	0
24143	6695	1
13119	21262	1
7122	27203	1
28303	17573	1
8663	23509	1
10799	17505	0
4156	16420	0
10559	15549	0
16673	20848	1
24234	26227	0
4712	16138	0
13025	10065	1
16047	15123	1
13800	2463	1
10855	7845	1
12239	20686	0
14728	14658	0
18884	18932	1
3271	16272	0
24721	20516	0
27505	20780	0
7647	20915	1
7978	3675	0
23861	3091	0
1067	711	0
24520	1687	0
7062	12064	0
6168	9045	1
20589	19738	0
8681	17308	1
18365	4215	0
1003	24297	0
24132	6425	1
5198	13827	1
13967	15799	1
6992	22453	1
11640	9287	0
27567	1603	0
24500	14848	0
20558	25047	1
25270	24623	0
12644	26070	1
9211	9640	1
24264	13817	0
24143	1535	1
18339	25440	1
27896	21761	1
4790	24307	0
18831	14603	0
14509	24467	1
19531	8618	0
22866	24895	0
15561	21393	1
11954	22910	0
14293	21393	1
10215	27262	0
22123	4327	1
19427	25644	0
26816	15072	0
27485	17621	0
5725	22222	0
27349	1689	0
14849	22262	1
6519	17417	1
23305	8697	1
10842	18212	0
14111	12710	1
20510	26656	0
20657	6810	1
1248	1191	1
16962	12828	1
212	9487	0
19599	15857	0
4719	13310	1
27731	2653	0
19726	2457	1
4849	7428	1
22779	12215	0
18760	21195	1
17818	14941	0
13882	11515	0
14083	17341	0
7808	14622	0
6916	11966	0
24444	4	1
23364	8857	0
6029	7109	0
28328	26550	1
26923	10043	0
15970	11965	0
27362	24915	1
9359	5256	1
15615	21967	0
19753	10496	1
20689	15315	0
10955	26834	1
3878	2841	0
21189	16157	0
18415	8873	1
6069	4522	0
4736	4415	0
7661	2178	0
12192	19422	1
20441	17200	0
227	13357	1
26018	19291	1
16700	10787	1
27823	6097	0
16916	834	1
10001	366	0
444	15122	1
9180	12605	0
3799	22024	1
18551	13977	0
10812	13639	1
18877	24915	1
